id_pagamento,id_emprestimo,data_pagamento,valor_pago,forma_pagamento
1993,404,2025-04-14,1886.91,DOC
1994,678,2024-03-15,1371.07,DOC
1995,1881,2024-04-23,7836.26,TED
1996,550,2023-11-11,6814.92,Pix
1997,777,2024-03-14,1656.16,TED
1998,1560,2024-11-17,6299.65,Pix
1999,237,2023-09-24,9656.41,DOC
2000,1950,2024-01-07,4440.72,Pix
2001,553,2024-07-10,8672.85,TED
2002,1690,2024-07-11,6852.43,TED
2003,750,2024-04-15,4092.82,Pix
2004,86,2024-08-30,9715.57,Pix
2005,1271,2024-07-20,7775.7,Pix
2006,1484,2023-12-17,9453.58,DOC
2007,110,2024-02-09,6917.16,Pix
2008,519,2025-05-27,6909.11,TED
2009,1950,2025-04-18,7864.28,DOC
2010,2454,2023-12-27,174.89,Pix
2011,1668,2024-05-23,128.5,Pix
2012,283,2024-07-30,4329.95,DOC
2013,768,2024-01-05,892.27,Boleto
2014,1438,2024-03-25,8677.8,Boleto
2015,106,2025-03-31,6692.54,Boleto
2016,764,2024-08-17,6581.46,DOC
2017,2441,2025-03-09,2863.32,TED
2018,576,2024-02-11,246.2,DOC
2019,871,2023-10-12,6912.11,Boleto
2020,1166,2024-09-21,1837.87,Pix
2021,2064,2024-03-03,9802.48,Boleto
2022,1897,2025-01-12,8184.96,TED
2023,2259,2023-07-11,9152.58,Boleto
2024,1468,2024-08-02,533.64,TED
2025,928,2024-11-12,348.53,DOC
2026,844,2024-02-09,6829.07,Pix
2027,2426,2025-01-14,4187.21,Boleto
2028,378,2023-10-13,3285.62,Pix
2029,1497,2024-12-25,8784.3,Pix
2030,1845,2024-06-07,7638.31,DOC
2031,753,2023-06-23,1005.05,DOC
2032,805,2024-11-11,7659.46,DOC
2033,1355,2024-08-01,4974.59,TED
2034,121,2024-07-03,6703.12,Boleto
2035,616,2023-08-15,8219.34,Boleto
2036,614,2023-07-22,7829.41,DOC
2037,191,2024-02-05,5770.53,Pix
2038,2167,2024-12-29,7179.23,DOC
2039,2038,2024-02-18,2340.74,DOC
2040,1550,2024-07-30,5717.98,Boleto
2041,914,2024-08-31,1053.88,Pix
2042,468,2023-07-03,5756.46,DOC
2043,858,2024-08-02,7797.05,Pix
2044,668,2024-05-14,6611.56,Pix
2045,1982,2025-05-30,6260.07,Pix
2046,248,2023-09-02,6658.75,DOC
2047,191,2024-07-04,3121.67,TED
2048,2413,2023-10-24,5671.63,DOC
2049,1493,2023-08-11,9660.18,Pix
2050,1896,2024-05-25,9307.74,DOC
2051,621,2024-10-25,5034.48,Pix
2052,597,2024-03-18,1283.26,TED
2053,527,2023-12-19,8432.47,Pix
2054,1965,2024-06-24,5321.45,Pix
2055,105,2024-02-28,1191.85,Boleto
2056,1650,2025-01-28,8635.89,Boleto
2057,136,2025-01-24,6069.31,TED
2058,873,2025-05-04,648.63,Boleto
2059,2374,2023-07-23,6642.95,DOC
2060,2392,2024-12-26,380.19,TED
2061,285,2024-07-21,9525.34,Pix
2062,1888,2023-10-13,8015.05,Boleto
2063,2004,2024-03-19,4101.51,TED
2064,391,2024-11-16,9634.65,TED
2065,1065,2024-03-20,7242.6,DOC
2066,2016,2024-06-22,9312.76,TED
2067,2425,2023-12-14,348.71,Boleto
2068,2031,2024-01-19,4304.3,TED
2069,1790,2025-04-14,2970.54,Pix
2070,939,2023-07-08,6960.62,Boleto
2071,967,2024-08-20,5746.18,DOC
2072,14,2024-10-18,7255.86,Boleto
2073,543,2024-07-23,5750.0,DOC
2074,1307,2023-07-10,182.81,TED
2075,2201,2024-08-10,2031.03,DOC
2076,1881,2025-03-24,6787.57,Pix
2077,1751,2024-04-12,9739.37,Boleto
2078,1875,2023-07-27,8205.26,DOC
2079,2097,2025-05-23,1018.29,TED
2080,819,2024-11-20,4095.73,Boleto
2081,699,2025-04-24,8429.62,TED
2082,1701,2024-10-30,9530.31,DOC
2083,1816,2024-03-08,2993.51,Boleto
2084,2016,2025-02-13,7576.63,DOC
2085,2190,2024-04-29,5582.24,DOC
2086,1858,2024-09-11,723.18,TED
2087,854,2024-05-01,2475.93,Boleto
2088,2186,2025-05-30,5847.88,Pix
2089,2468,2024-11-03,3399.14,Boleto
2090,2227,2024-09-18,7277.61,Boleto
2091,1841,2024-04-23,6500.95,TED
2092,664,2025-02-01,3401.0,Pix
2093,592,2025-05-18,574.59,Boleto
2094,1836,2024-12-11,359.51,Boleto
2095,71,2023-08-22,3440.79,Pix
2096,1946,2025-04-09,6785.03,TED
2097,903,2024-09-14,7391.17,DOC
2098,2142,2024-01-23,3093.42,DOC
2099,1678,2023-08-15,411.8,TED
2100,2450,2023-10-23,721.13,Pix
2101,2362,2023-06-09,8637.45,Boleto
2102,865,2023-11-10,5199.85,Boleto
2103,2497,2024-06-23,5358.7,Boleto
2104,2234,2024-08-28,1393.4,DOC
2105,1261,2024-08-17,7103.82,DOC
2106,1554,2025-03-03,8407.78,DOC
2107,827,2024-09-24,7324.14,Boleto
2108,1516,2024-10-24,791.22,DOC
2109,1636,2023-06-27,6029.88,Boleto
2110,1333,2025-05-06,8246.8,Boleto
2111,950,2024-08-14,9572.54,Boleto
2112,1090,2023-11-18,6809.98,Pix
2113,1402,2024-02-16,4840.64,Boleto
2114,658,2023-12-04,3340.11,TED
2115,1507,2025-02-16,1599.68,DOC
2116,1380,2024-05-18,132.44,DOC
2117,1455,2023-07-14,7566.94,DOC
2118,1881,2024-03-07,9161.18,TED
2119,1642,2025-02-26,7203.54,DOC
2120,1080,2025-04-18,7226.48,DOC
2121,2157,2024-10-26,8388.73,Boleto
2122,1280,2024-11-06,4578.67,Pix
2123,1445,2024-12-27,8504.53,TED
2124,433,2024-06-04,5416.46,Pix
2125,1056,2024-01-14,5443.27,Pix
2126,1843,2024-07-08,6019.36,Pix
2127,740,2024-01-28,1272.27,Pix
2128,2423,2025-03-03,4119.69,DOC
2129,483,2023-12-28,3607.18,TED
2130,509,2024-08-06,1956.43,Pix
2131,878,2024-08-01,3520.38,DOC
2132,465,2023-12-31,7667.9,Boleto
2133,753,2024-10-24,5098.43,Pix
2134,2142,2024-08-06,177.48,TED
2135,619,2025-03-14,4272.35,TED
2136,2017,2024-01-30,5425.01,Boleto
2137,1573,2024-04-26,2268.91,Boleto
2138,2383,2025-05-19,4090.85,Boleto
2139,1809,2025-05-12,6544.98,Boleto
2140,2216,2024-12-21,9645.34,TED
2141,1811,2024-05-27,356.19,Pix
2142,844,2025-04-08,6235.9,TED
2143,479,2024-03-28,2028.95,TED
2144,777,2025-01-06,1735.32,Pix
2145,564,2023-11-08,2444.89,DOC
2146,689,2023-08-05,5126.71,TED
2147,1568,2025-04-08,9940.06,DOC
2148,2311,2024-04-17,8315.89,DOC
2149,1286,2024-07-08,8957.92,TED
2150,184,2023-07-18,3821.33,TED
2151,1219,2024-08-20,3992.36,Boleto
2152,774,2025-01-29,5099.78,TED
2153,2469,2023-10-24,3091.67,Pix
2154,714,2024-06-18,8641.58,TED
2155,336,2024-08-15,8403.83,DOC
2156,52,2023-09-20,2998.06,DOC
2157,1882,2025-03-14,9815.24,TED
2158,466,2024-04-29,908.2,DOC
2159,624,2024-09-12,6391.11,Boleto
2160,522,2024-12-20,7194.23,Pix
2161,409,2024-07-03,6195.94,TED
2162,2259,2023-11-13,7207.52,Boleto
2163,1527,2024-12-29,2333.45,TED
2164,1383,2024-02-23,1491.16,Pix
2165,2154,2024-03-19,6952.06,TED
2166,2226,2024-10-11,3748.56,DOC
2167,2316,2024-08-31,5463.99,TED
2168,427,2024-05-13,4211.34,TED
2169,518,2025-05-15,851.9,DOC
2170,389,2024-10-14,7929.11,DOC
2171,1531,2024-01-16,692.34,TED
2172,2407,2024-04-27,1911.23,TED
2173,1371,2023-09-06,4108.19,Pix
2174,2192,2025-02-21,1422.99,DOC
2175,533,2024-11-12,2537.06,DOC
2176,741,2024-09-17,5631.53,DOC
2177,1815,2024-04-12,4091.86,Boleto
2178,2058,2024-11-09,8859.84,Pix
2179,2396,2023-10-21,2719.23,TED
2180,1190,2023-10-03,4902.75,TED
2181,1371,2023-09-19,7485.05,Boleto
2182,72,2024-01-06,852.43,TED
2183,2274,2024-08-13,9040.65,Boleto
2184,1086,2024-06-03,5476.79,Boleto
2185,2209,2024-01-28,5297.72,TED
2186,1121,2024-12-14,1561.14,Boleto
2187,2347,2024-11-12,966.92,DOC
2188,1083,2024-02-20,1398.82,Pix
2189,165,2024-08-18,3505.41,DOC
2190,228,2025-01-21,2859.6,TED
2191,201,2024-05-18,4912.02,Pix
2192,355,2024-10-14,1552.53,Boleto
2193,696,2024-01-20,3468.67,Pix
2194,1971,2024-06-18,1524.99,TED
2195,1416,2023-08-28,9344.16,TED
2196,1467,2023-10-18,4158.07,TED
2197,432,2023-09-10,1676.68,TED
2198,786,2024-07-26,7969.07,DOC
2199,1137,2024-04-05,2407.66,TED
2200,2497,2025-03-08,2126.37,TED
2201,1673,2025-01-08,1453.31,Pix
2202,2169,2024-08-12,2828.7,Boleto
2203,737,2024-01-30,6205.99,Boleto
2204,108,2025-01-11,7494.53,Boleto
2205,625,2024-02-05,3652.91,DOC
2206,1239,2025-01-15,7451.93,TED
2207,761,2024-11-10,4509.91,TED
2208,2090,2023-09-11,128.04,DOC
2209,1097,2025-03-02,6671.88,TED
2210,1140,2023-10-05,8159.54,Boleto
2211,2464,2023-08-22,1686.64,DOC
2212,2207,2024-08-24,4653.86,DOC
2213,572,2024-04-15,1562.56,Boleto
2214,542,2025-05-29,9524.5,DOC
2215,1120,2024-12-24,8456.37,Boleto
2216,1417,2024-09-06,1823.66,TED
2217,2043,2025-04-17,6970.71,Boleto
2218,1495,2024-10-05,2828.72,Boleto
2219,1065,2023-11-15,6400.63,Pix
2220,1021,2024-08-31,8763.14,Pix
2221,1973,2023-11-13,8128.3,Pix
2222,451,2023-11-09,3592.04,Boleto
2223,918,2023-11-11,9612.84,DOC
2224,787,2023-07-12,4195.42,Pix
2225,2461,2024-02-23,4216.97,Pix
2226,2416,2025-01-05,2943.72,TED
2227,1074,2024-08-09,3604.58,TED
2228,1612,2023-07-29,8289.83,Boleto
2229,1374,2024-08-28,3632.65,TED
2230,2131,2025-01-16,7852.38,Pix
2231,547,2024-02-08,1497.0,Boleto
2232,301,2024-06-18,381.58,TED
2233,948,2023-09-01,4572.39,Pix
2234,2246,2025-02-19,5765.58,TED
2235,2354,2023-08-17,1373.91,DOC
2236,273,2024-06-30,6368.92,DOC
2237,1620,2025-01-08,5990.72,DOC
2238,1549,2023-09-12,150.32,Pix
2239,1344,2024-11-29,8087.2,Pix
2240,1740,2024-10-08,4539.87,Boleto
2241,1234,2024-08-24,3416.31,Boleto
2242,1585,2024-05-28,5007.6,Pix
2243,258,2024-07-07,1761.0,Pix
2244,2069,2024-03-27,6080.14,DOC
2245,1296,2024-04-25,2181.31,Pix
2246,992,2024-01-27,858.86,DOC
2247,2062,2023-10-12,4886.21,DOC
2248,440,2023-06-10,3358.79,DOC
2249,446,2025-05-03,2138.55,DOC
2250,1659,2024-05-05,3780.72,TED
2251,540,2024-06-23,2534.33,Pix
2252,1008,2024-03-12,6510.9,Boleto
2253,2246,2024-09-05,2121.42,TED
2254,2401,2023-08-05,806.74,DOC
2255,1247,2023-06-28,3241.95,Boleto
2256,1595,2024-05-25,3275.72,Pix
2257,627,2024-08-03,2474.22,Pix
2258,2107,2024-05-10,1614.0,Boleto
2259,822,2025-02-26,3571.97,Boleto
2260,1030,2024-03-28,7786.21,TED
2261,1956,2025-05-11,5994.12,TED
2262,2307,2023-06-16,5706.32,Pix
2263,1833,2025-05-24,4780.43,TED
2264,1405,2024-01-13,7100.64,TED
2265,638,2024-06-03,1280.97,TED
2266,458,2023-08-27,3229.82,TED
2267,875,2024-11-29,1811.6,TED
2268,1239,2023-12-23,2111.25,DOC
2269,1572,2024-04-13,2214.13,TED
2270,1396,2024-11-25,3837.38,DOC
2271,377,2025-01-06,7300.78,TED
2272,120,2023-10-16,945.07,DOC
2273,2388,2023-10-22,9508.26,TED
2274,209,2023-10-09,994.54,Pix
2275,1300,2023-10-08,6940.56,Pix
2276,949,2024-04-27,3856.26,DOC
2277,171,2023-06-15,9402.73,DOC
2278,1504,2025-02-25,7236.54,Pix
2279,856,2024-10-27,5207.97,Boleto
2280,1230,2024-07-28,2602.81,Pix
2281,1987,2025-04-14,1366.7,DOC
2282,1638,2024-12-08,9468.36,Pix
2283,2228,2024-06-29,5822.82,TED
2284,263,2024-03-24,4388.36,TED
2285,247,2024-09-11,4518.16,TED
2286,34,2023-07-02,3459.82,DOC
2287,1688,2024-08-09,1849.38,Boleto
2288,1087,2023-08-21,7690.73,DOC
2289,2153,2024-02-27,6311.46,DOC
2290,1607,2025-02-24,8748.65,Boleto
2291,2163,2024-11-18,3553.37,Pix
2292,1105,2023-07-05,2781.87,DOC
2293,887,2023-12-21,1169.14,Pix
2294,1425,2024-09-16,8716.05,TED
2295,918,2023-06-18,2008.42,Pix
2296,800,2025-04-22,8521.43,TED
2297,912,2024-06-25,2204.24,DOC
2298,2165,2024-02-24,134.44,TED
2299,323,2025-04-13,3338.24,DOC
2300,1728,2024-01-01,4781.48,TED
2301,247,2024-02-19,5736.96,TED
2302,1071,2023-06-12,5032.26,Boleto
2303,614,2024-05-02,4579.49,Boleto
2304,637,2024-08-16,632.28,TED
2305,2455,2024-11-24,6918.77,Boleto
2306,1365,2024-05-10,6725.11,Boleto
2307,35,2024-08-30,5003.1,DOC
2308,2338,2023-08-29,3587.12,DOC
2309,1541,2025-03-13,2683.41,DOC
2310,477,2023-12-08,5383.42,DOC
2311,530,2025-05-22,7179.67,Boleto
2312,1435,2024-03-13,7859.27,Pix
2313,2326,2025-03-22,9324.64,TED
2314,1700,2023-09-23,3918.79,TED
2315,343,2025-05-29,4770.35,TED
2316,8,2024-08-31,8137.37,TED
2317,2097,2023-09-09,9775.71,Pix
2318,927,2025-03-06,2661.74,DOC
2319,1860,2024-02-08,3348.44,Boleto
2320,1049,2025-04-14,5131.87,DOC
2321,9,2025-02-19,7103.26,Boleto
2322,1353,2023-11-13,8774.63,Pix
2323,1728,2024-07-19,3154.79,Pix
2324,585,2024-07-13,2654.55,Pix
2325,2193,2023-09-21,3242.02,Boleto
2326,1649,2023-07-02,5738.95,Boleto
2327,236,2025-02-20,9413.43,Pix
2328,2019,2023-12-20,6952.63,Boleto
2329,2055,2024-06-06,140.82,Pix
2330,353,2023-06-22,566.44,DOC
2331,2114,2025-02-13,3523.65,Boleto
2332,950,2023-10-08,3024.77,Pix
2333,494,2024-11-05,7724.27,Boleto
2334,962,2025-01-22,2916.44,DOC
2335,1490,2024-10-19,8348.95,TED
2336,103,2025-02-24,4742.39,Pix
2337,1823,2024-05-01,4080.72,Pix
2338,943,2024-11-21,7101.92,DOC
2339,1547,2023-06-16,5311.17,Pix
2340,1065,2024-07-14,9022.98,Pix
2341,2488,2023-10-14,700.44,Boleto
2342,1213,2024-06-29,4625.2,Boleto
2343,2478,2024-12-29,1160.85,DOC
2344,850,2025-05-21,6089.96,DOC
2345,850,2024-06-09,4470.37,TED
2346,1796,2025-01-14,1788.31,Pix
2347,1542,2024-02-28,3792.91,Pix
2348,577,2025-02-15,7232.42,TED
2349,1692,2023-08-05,634.67,Boleto
2350,2366,2024-11-08,6014.17,TED
2351,1718,2024-09-04,3701.02,DOC
2352,921,2023-12-12,7780.61,Pix
2353,1871,2025-01-30,2574.55,DOC
2354,1993,2024-06-10,3448.0,Boleto
2355,557,2024-03-06,1455.81,TED
2356,1886,2024-05-11,1816.95,Pix
2357,2360,2024-11-09,7038.09,Pix
2358,2308,2023-10-12,6831.06,DOC
2359,2402,2024-04-01,5049.4,TED
2360,160,2025-03-08,9762.85,Boleto
2361,880,2023-11-18,2478.84,Boleto
2362,1286,2025-04-13,5569.67,TED
2363,974,2024-11-14,2803.13,Boleto
2364,2275,2024-03-10,6510.82,Boleto
2365,284,2025-01-26,456.21,DOC
2366,1089,2024-06-22,7321.99,DOC
2367,206,2023-09-10,1310.42,Pix
2368,1464,2024-06-28,2847.71,DOC
2369,613,2023-09-24,3331.14,DOC
2370,1450,2025-05-20,5565.4,Boleto
2371,53,2025-05-19,8934.5,TED
2372,2241,2025-05-02,4943.69,Pix
2373,405,2024-06-19,1714.97,Boleto
2374,430,2024-02-11,205.85,Boleto
2375,1694,2024-05-26,1814.45,DOC
2376,2158,2024-07-08,3637.2,Boleto
2377,1603,2024-06-27,2405.19,TED
2378,1426,2023-08-10,9977.37,TED
2379,888,2025-03-27,1426.29,DOC
2380,2242,2025-04-12,5422.91,DOC
2381,615,2023-10-26,3440.46,DOC
2382,906,2024-11-15,2679.32,TED
2383,1765,2024-08-28,4941.95,DOC
2384,2387,2024-10-13,9213.73,Pix
2385,831,2023-07-29,7552.21,TED
2386,352,2024-06-29,8465.74,TED
2387,384,2024-12-09,8418.8,Pix
2388,1859,2024-11-02,3894.83,Boleto
2389,43,2024-02-03,9557.24,Boleto
2390,1336,2023-06-12,4784.59,TED
2391,437,2024-07-08,4024.01,TED
2392,1432,2024-09-22,1191.53,DOC
2393,1774,2024-02-11,7802.54,Pix
2394,1356,2024-09-14,8159.82,TED
2395,1639,2024-01-09,9859.81,TED
2396,1517,2023-09-02,5308.47,Boleto
2397,356,2024-05-27,1467.81,TED
2398,458,2023-08-22,1319.34,TED
2399,691,2024-11-15,8268.43,DOC
2400,650,2025-03-09,1670.1,DOC
2401,692,2025-04-15,9532.42,DOC
2402,1262,2025-05-24,8969.08,Boleto
2403,1129,2024-03-28,4918.24,TED
2404,2413,2023-12-28,5183.89,TED
2405,1129,2025-03-06,9686.4,DOC
2406,429,2024-09-04,7177.36,Boleto
2407,1602,2023-11-15,7441.16,TED
2408,230,2023-08-15,1870.72,DOC
2409,1110,2024-11-24,2097.95,Boleto
2410,1182,2023-12-19,182.99,TED
2411,65,2024-06-04,2256.61,Pix
2412,2273,2024-10-21,4317.68,DOC
2413,893,2023-12-25,950.2,Boleto
2414,890,2024-08-05,9082.26,TED
2415,583,2025-05-30,3099.93,DOC
2416,1606,2023-07-15,3389.24,TED
2417,1119,2025-05-15,9028.68,TED
2418,1075,2023-09-21,7473.62,Pix
2419,366,2024-03-08,4134.05,DOC
2420,74,2024-08-30,2293.92,Boleto
2421,1264,2024-07-03,5924.01,Pix
2422,1979,2024-09-29,1975.95,Pix
2423,2071,2023-11-05,7805.47,Boleto
2424,316,2023-07-23,337.52,TED
2425,693,2024-06-24,2302.55,Boleto
2426,1685,2024-12-04,935.3,DOC
2427,1351,2023-08-07,5960.56,Pix
2428,1749,2024-10-14,1503.06,Pix
2429,1526,2024-01-19,478.12,TED
2430,1457,2025-01-29,5957.64,Boleto
2431,1069,2023-06-03,3749.8,Boleto
2432,338,2025-02-28,5694.76,TED
2433,1873,2023-09-25,1122.73,Pix
2434,1110,2024-06-21,8997.5,Boleto
2435,1368,2024-01-20,2938.43,Boleto
2436,899,2023-09-10,3603.73,TED
2437,1800,2024-10-01,3472.01,DOC
2438,1272,2024-11-05,5698.14,TED
2439,2009,2024-10-30,8000.81,DOC
2440,762,2024-01-08,5274.65,DOC
2441,1786,2023-10-27,7110.08,TED
2442,2287,2025-05-27,7499.45,Pix
2443,1377,2023-10-26,9532.86,DOC
2444,37,2023-12-31,4973.24,Pix
2445,173,2024-01-05,9519.37,TED
2446,2353,2024-01-11,7040.13,TED
2447,1885,2024-04-03,2796.15,Pix
2448,2342,2025-04-29,2673.27,Boleto
2449,2156,2023-10-17,2839.65,TED
2450,1584,2024-10-28,6319.29,TED
2451,1993,2023-10-26,4651.27,DOC
2452,1492,2024-03-10,7340.14,Pix
2453,1709,2025-01-26,7270.71,Boleto
2454,629,2023-07-29,9178.52,Boleto
2455,1555,2025-05-12,8928.71,Boleto
2456,1584,2024-06-27,7377.97,DOC
2457,113,2024-04-23,5543.33,Boleto
2458,777,2025-04-25,7306.81,Pix
2459,478,2025-04-07,5803.84,Boleto
2460,83,2025-03-26,1169.94,TED
2461,733,2024-08-29,9902.14,Boleto
2462,550,2025-01-08,8898.27,DOC
2463,2298,2025-01-03,3657.9,Boleto
2464,309,2025-01-15,7542.34,TED
2465,1984,2023-05-31,9077.15,Boleto
2466,1141,2024-09-06,4481.6,Pix
2467,88,2024-07-10,7406.6,Pix
2468,1648,2024-04-06,3970.33,DOC
2469,1436,2024-04-25,2367.59,DOC
2470,2244,2024-01-22,6608.0,Boleto
2471,1241,2024-06-08,2555.38,DOC
2472,967,2023-06-03,6296.64,DOC
2473,1487,2023-08-17,3908.65,DOC
2474,1240,2024-08-23,6801.63,Boleto
2475,877,2023-09-26,8262.94,TED
2476,860,2024-02-24,2446.27,TED
2477,758,2024-07-23,3563.05,TED
2478,742,2025-01-17,1152.98,Boleto
2479,2137,2023-08-28,2695.02,Boleto
2480,653,2025-04-23,4950.74,Boleto
2481,256,2024-03-22,1629.12,TED
2482,797,2024-04-18,5048.03,Pix
2483,1703,2024-12-28,702.48,DOC
2484,2022,2024-03-11,216.7,Pix
2485,1934,2025-04-30,2732.98,DOC
2486,41,2023-06-22,3049.0,Pix
2487,511,2024-08-20,3625.09,TED
2488,1651,2023-07-08,7489.24,Pix
2489,366,2025-01-08,5390.21,Boleto
2490,1744,2024-01-03,215.92,DOC
2491,656,2024-12-28,4844.18,Boleto
2492,1999,2023-07-13,3817.56,DOC
2493,580,2025-03-13,5009.2,Boleto
2494,1802,2024-01-17,1020.58,Pix
2495,2440,2024-04-15,2421.06,Pix
2496,1426,2024-01-24,7546.87,Pix
2497,166,2024-10-25,2137.8,Pix
2498,581,2025-05-27,7642.0,DOC
2499,1773,2024-07-27,4658.42,DOC
2500,2078,2023-10-04,8586.07,TED
2501,702,2024-01-26,8307.79,Boleto
2502,1337,2023-07-05,6373.76,TED
2503,1246,2024-12-13,7277.57,Pix
2504,599,2025-01-04,540.02,Pix
2505,341,2024-05-06,4979.47,Boleto
2506,593,2025-01-02,5779.64,Boleto
2507,491,2023-10-10,4497.91,Boleto
2508,618,2024-11-22,616.5,DOC
2509,2050,2024-10-24,8910.22,Boleto
2510,1405,2024-03-18,7817.09,Boleto
2511,958,2024-03-15,7705.62,TED
2512,465,2024-01-04,2977.91,TED
2513,477,2023-10-25,7082.84,TED
2514,169,2023-08-11,2855.0,DOC
2515,473,2023-07-17,5806.0,Pix
2516,1692,2023-06-17,5032.71,TED
2517,994,2024-04-16,7957.58,Boleto
2518,2409,2024-02-05,8766.66,TED
2519,231,2024-10-05,1198.87,Boleto
2520,1575,2023-12-13,5375.2,Boleto
2521,2063,2024-06-22,4555.72,TED
2522,963,2024-07-27,7169.23,DOC
2523,33,2025-05-16,5403.91,Boleto
2524,1808,2024-04-07,9577.85,TED
2525,1465,2023-11-29,4790.46,DOC
2526,185,2023-12-15,9174.35,DOC
2527,723,2025-05-03,5473.81,TED
2528,1888,2024-08-28,6629.61,DOC
2529,746,2024-10-08,1857.35,Pix
2530,1705,2024-05-31,2424.96,TED
2531,2365,2023-10-30,4333.38,TED
2532,1817,2023-06-07,5045.92,Pix
2533,11,2023-08-22,661.59,DOC
2534,817,2025-02-22,1700.46,Pix
2535,1471,2023-10-19,2957.77,TED
2536,119,2023-10-18,3927.18,DOC
2537,1861,2024-08-08,5842.56,DOC
2538,1486,2023-10-19,8942.09,DOC
2539,1425,2024-07-07,6407.3,TED
2540,600,2023-10-15,6750.73,TED
2541,482,2023-06-04,7736.11,Pix
2542,1314,2025-02-14,6500.58,TED
2543,2203,2025-04-06,7963.66,DOC
2544,1101,2023-09-06,8383.46,Boleto
2545,168,2024-07-16,9296.16,Pix
2546,1703,2023-08-09,4622.33,Boleto
2547,1647,2024-09-23,5014.41,DOC
2548,1775,2023-06-12,3347.37,TED
2549,414,2023-06-01,2534.13,DOC
2550,2476,2024-05-17,6476.28,Boleto
2551,20,2024-08-31,8876.37,Boleto
2552,1624,2024-01-03,549.72,DOC
2553,1570,2025-04-06,2989.32,DOC
2554,908,2024-07-11,6497.6,Boleto
2555,2375,2024-01-16,3730.32,DOC
2556,2425,2024-08-26,9626.53,Pix
2557,1989,2023-12-31,4614.91,DOC
2558,2391,2023-06-06,6602.99,Boleto
2559,1045,2023-06-01,7092.53,Boleto
2560,25,2025-02-18,7678.0,Pix
2561,1904,2023-11-24,2583.61,Pix
2562,1808,2024-10-02,8592.12,DOC
2563,623,2023-09-01,3003.05,Boleto
2564,2131,2024-02-09,6694.63,Pix
2565,799,2024-11-22,3074.91,Boleto
2566,2281,2024-08-27,8679.08,TED
2567,605,2023-11-15,5443.85,TED
2568,567,2024-09-18,5725.39,Boleto
2569,1887,2025-02-04,4951.51,TED
2570,4,2024-06-25,1398.15,TED
2571,1883,2023-11-30,7990.78,DOC
2572,1454,2024-02-04,2905.45,Pix
2573,2284,2023-11-06,2720.87,Boleto
2574,1667,2024-05-31,3601.9,DOC
2575,1998,2024-02-25,2653.66,Pix
2576,2307,2024-03-31,2804.17,DOC
2577,455,2024-04-07,6046.78,DOC
2578,1148,2024-05-13,5623.67,DOC
2579,935,2024-05-09,7881.61,Pix
2580,394,2024-05-18,3064.23,Boleto
2581,2230,2024-07-27,7273.83,DOC
2582,1585,2023-11-25,533.77,Boleto
2583,473,2023-08-05,3004.48,Boleto
2584,1346,2024-12-21,9446.26,Boleto
2585,2377,2023-12-30,9162.19,TED
2586,1655,2024-02-26,2622.53,DOC
2587,304,2025-03-29,2395.94,TED
2588,1243,2023-08-31,6415.21,Boleto
2589,655,2023-08-29,9857.5,Pix
2590,322,2023-11-18,5416.83,Pix
2591,308,2024-05-12,3206.84,Boleto
2592,964,2024-08-22,2265.18,Boleto
2593,393,2023-05-31,1108.51,Boleto
2594,1163,2024-01-16,5810.58,Boleto
2595,1906,2024-03-25,9654.07,Pix
2596,1912,2025-04-13,5643.71,Boleto
2597,569,2024-03-10,6709.12,DOC
2598,547,2023-12-02,5310.01,DOC
2599,1649,2024-09-17,5334.41,Pix
2600,416,2024-12-28,124.5,TED
2601,191,2025-02-09,7201.75,Boleto
2602,2342,2024-01-28,7869.61,DOC
2603,1186,2024-02-15,3972.43,Boleto
2604,435,2023-12-23,5473.62,Pix
2605,307,2024-12-20,4535.87,DOC
2606,1358,2023-09-10,7115.54,Boleto
2607,1008,2023-10-15,968.39,Boleto
2608,800,2024-10-22,7441.65,TED
2609,1184,2024-04-12,7601.17,DOC
2610,1844,2024-04-25,154.97,DOC
2611,1100,2023-06-14,6763.34,TED
2612,622,2024-11-26,6687.62,DOC
2613,656,2025-02-08,8208.91,DOC
2614,1794,2024-07-26,2061.83,Boleto
2615,2315,2024-08-22,7048.76,DOC
2616,2410,2024-08-11,2760.61,Boleto
2617,2154,2023-09-30,7591.5,TED
2618,2497,2023-12-29,4770.86,Pix
2619,2233,2024-03-23,8050.56,Pix
2620,1470,2024-02-07,3858.61,Pix
2621,825,2025-04-16,7267.94,Boleto
2622,447,2024-03-16,2976.58,Boleto
2623,1079,2023-09-11,415.92,DOC
2624,497,2024-09-18,7063.99,Pix
2625,1870,2025-01-06,286.23,Boleto
2626,738,2025-02-18,1802.65,Pix
2627,889,2024-07-28,905.23,DOC
2628,1781,2023-06-18,5286.7,Pix
2629,1348,2025-04-17,1287.98,Pix
2630,809,2025-05-05,5144.2,DOC
2631,2299,2023-08-14,2565.76,DOC
2632,479,2024-11-11,203.77,Boleto
2633,1151,2023-11-16,3382.91,Pix
2634,2371,2024-09-23,8350.79,Pix
2635,850,2024-09-21,1087.39,TED
2636,647,2023-10-06,9812.71,Pix
2637,1421,2023-08-11,691.64,TED
2638,1662,2024-02-24,5148.66,Boleto
2639,1725,2025-01-06,6490.15,TED
2640,2242,2023-10-03,6872.16,TED
2641,292,2023-08-11,8030.14,TED
